lambda,s_lambda,dlambda_ds
0.2615382691345673,0.47706616782089206,0.8257135795147806
0.2620335167583792,0.47766580882933535,0.8261002356674116
0.26252876438219114,0.47826516981244377,0.8264853168120991
0.263024012006003,0.4788642521720021,0.8268688257588069
0.26351925962981493,0.47946305730422145,0.8272507653038034
0.26401450725362685,0.48006158659977866,0.8276311382297491
0.2645097548774387,0.48065984144385604,0.8280099473057821
0.26500500250125064,0.48125782321618094,0.8283871952875983
0.26550025012506256,0.48185553329106406,0.8287628849175395
0.26599549774887443,0.4824529730374384,0.829137018924671
0.26649074537268636,0.48305014381889755,0.8295096000248694
0.2669859929964983,0.4836470469937335,0.8298806309208989
0.26748124062031015,0.48424368391497424,0.8302501143024941
0.26797648824412207,0.4848400559304214,0.8306180528464415
0.268471735867934,0.48543616438268694,0.8309844492166567
0.2689669834917459,0.4860320106092301,0.8313493060642624
0.2694622311155578,0.4866275959423938,0.8317126260276677
0.2699574787393697,0.4872229217094409,0.8320744117326466
0.27045272636318163,0.48781798923258984,0.8324346657924138
0.2709479739869935,0.4884127998290502,0.8327933908076989
0.2714432216108054,0.4890073548110585,0.8331505893668261
0.27193846923461734,0.4896016554859125,0.8335062640457831
0.2724337168584292,0.49019570315600636,0.8338604174083025
0.27292896448224113,0.49078949911886516,0.8342130520059308
0.27342421210605306,0.49138304466717875,0.8345641703781006
0.2739194597298649,0.49197634108883587,0.8349137750522069
0.27441470735367685,0.492569389666958,0.8352618685436769
0.27490995497748877,0.4931621916799323,0.8356084533560417
0.2754052026013007,0.493754748401445,0.8359535319810062
0.27590045022511256,0.4943470611005142,0.8362971068985205
0.2763956978489245,0.49493913104152265,0.8366391805768482
0.2768909454727364,0.49553095948424986,0.8369797554726384
0.2773861930965483,0.4961225476839041,0.8373188340309882
0.2778814407203602,0.4967138968911549,0.8376564186855189
0.2783766883441721,0.4973050083521638,0.8379925118584359
0.278871935967984,0.4978958833086161,0.8383271159605993
0.2793671835917959,0.49848652299775237,0.8386602333915902
0.27986243121560783,0.4990769286523986,0.8389918665397754
0.28035767883941975,0.49966710150099736,0.8393220177823746
0.2808529264632316,0.5002570427676379,0.8396506894855207
0.28134817408704355,0.5008467536720869,0.8399778840043308
0.28184342171085547,0.5014362354298173,0.8403036036829635
0.28233866933466734,0.5020254892520393,0.8406278508546864
0.28283391695847926,0.5026145163457291,0.840950627841937
0.2833291645822912,0.5032033179136582,0.8412719369563862
0.28382441220610305,0.5037918951544229,0.8415917804989972
0.284319659829915,0.5043802492624726,0.8419101607600907
0.2848149074537269,0.5049683814281387,0.8422270800194046
0.28531015507753876,0.5055562928376629,0.8425425405461504
0.2858054027013507,0.5061439846732256,0.8428565445990794
0.2863006503251626,0.5067314581129736,0.8431690944265383
0.28679589794897453,0.507318714331048,0.8434801922665283
0.2872911455727864,0.5079057544976118,0.8437898403467632
0.2877863931965983,0.5084925797788771,0.8440980408847304
0.28828164082041025,0.5090791913371325,0.8444047960877462
0.2887768884442221,0.50966559033077,0.8447101081530111
0.28927213606803404,0.5102517779143114,0.8450139792676706
0.28976738369184596,0.5108377552384356,0.8453164116088698
0.2902626313156578,0.5114235234500041,0.8456174073438069
0.29075787893946975,0.5120090836920879,0.8459169686297926
0.2912531265632817,0.512594437103993,0.8462150976143018
0.29174837418709354,0.5131795848212866,0.8465117964350303
0.29224362181090546,0.5137645279758223,0.8468070672199485
0.2927388694347174,0.5143492676957658,0.8471009120873529
0.2932341170585293,0.5149338051056201,0.8473933331459235
0.2937293646823412,0.5155181413262504,0.8476843324947733
0.2942246123061531,0.5161022774749093,0.847973912223502
0.294719859929965,0.5166862146652612,0.8482620744122489
0.2952151075537769,0.5172699540074068,0.8485488211317438
0.2957103551775888,0.517853496607908,0.8488341544433579
0.29620560280140074,0.5184368435698112,0.8491180763991552
0.2967008504252126,0.5190199959926719,0.8494005890419442
0.2971960980490245,0.5196029549725786,0.849681694405326
0.29769134567283645,0.5201857216021759,0.8499613945137462
0.2981865932966483,0.5207682969706886,0.8502396913825413
0.29868184092046024,0.5213506821639449,0.8505165870179933
0.29917708854427216,0.5219328782643992,0.8507920834173712
0.2996723361680841,0.5225148863511555,0.8510661825689863
0.30016758379189595,0.5230967074999902,0.851338886452234
0.3006628314157079,0.5236783427833746,0.8516101970376462
0.3011580790395198,0.5242597932704975,0.8518801162869362
0.30165332666333167,0.5248410600272878,0.8521486461530465
0.3021485742871436,0.5254221441164364,0.8524157885801942
0.3026438219109555,0.5260030465974185,0.8526815455039196
0.3031390695347674,0.5265837685265152,0.8529459188511292
0.3036343171585793,0.5271643109568358,0.8532089105401431
0.3041295647823912,0.5277446749383389,0.85347052248074
0.3046248124062031,0.528324861517854,0.8537307565742001
0.305120060030015,0.5289048717391032,0.8539896147133548
0.30561530765382694,0.5294847066427217,0.8542470987826242
0.30611055527763886,0.5300643672662796,0.854503210658066
0.30660580290145073,0.530643854644302,0.8547579522074168
0.30710105052526265,0.5312231698082903,0.855011325290137
0.3075962981490746,0.5318023137867428,0.8552633317574511
0.30809154577288644,0.5323812876051748,0.8555139734523928
0.30858679339669837,0.5329600922861394,0.8557632522098474
0.3090820410205103,0.5335387288492472,0.856011169856591
0.30957728864432216,0.5341171983111869,0.8562577282113356
0.3100725362681341,0.5346955016857446,0.8565029290847685
0.310567783891946,0.5352736399838245,0.8567467742795944
0.31106303151575787,0.5358516142134674,0.8569892655905762
0.3115582791395698,0.5364294253798715,0.8572304048045731
0.3120535267633817,0.5370070744854107,0.857470193700584
0.31254877438719364,0.5375845625296546,0.8577086340497885
0.3130440220110055,0.5381618905093873,0.8579457276155804
0.31353926963481743,0.5387390594186268,0.8581814761536145
0.31403451725862935,0.5393160702486434,0.8584158814118401
0.3145297648824412,0.5398929239879787,0.8586489451305429
0.31502501250625314,0.5404696216224648,0.8588806690423819
0.31552026013006507,0.541046164135242,0.85911105487243
0.31601550775387693,0.5416225525067775,0.8593401043382082
0.31651075537768886,0.5421987877148841,0.8595678191497271
0.3170060030015008,0.5427748707347377,0.8597942010095221
0.3175012506253127,0.5433508025388962,0.8600192516126914
0.31799649824912457,0.5439265840973168,0.8602429726469323
0.3184917458729365,0.544502216377374,0.8604653657925788
0.3189869934967484,0.5450777003438775,0.8606864327226368
0.3194822411205603,0.5456530369590896,0.8609061751028233
0.3199774887443722,0.5462282271827432,0.8611245945915967
0.32047273636818413,0.5468032719720584,0.8613416928401981
0.320967983991996,0.5473781722817602,0.8615574714926831
0.3214632316158079,0.5479529290640962,0.8617719321859584
0.32195847923961984,0.5485275432688527,0.8619850765498175
0.3224537268634317,0.5491020158433721,0.8621969062069721
0.32294897448724363,0.5496763477325703,0.8624074227730907
0.32344422211105556,0.5502505398789526,0.8626166278568304
0.3239394697348675,0.5508245932226306,0.8628245230598708
0.32443471735867935,0.551398508701339,0.8630311099769473
0.32492996498249127,0.5519722872504521,0.8632363901958877
0.3254252126063032,0.5525459298029999,0.86344036529764
0.32592046023011506,0.5531194372896843,0.8636430368563124
0.326415707853927,0.5536928106388955,0.8638444064391977
0.3269109554777389,0.5542660507767281,0.8640444756068141
0.3274062031015508,0.5548391586269964,0.8642432459129321
0.3279014507253627,0.5554121351112513,0.8644407189046078
0.3283966983491746,0.5559849811487954,0.8646368961222165
0.3288919459729865,0.5565576976566984,0.8648317790994813
0.3293871935967984,0.5571302855498137,0.8650253693635087
0.32988244122061033,0.5577027457407929,0.865217668434815
0.33037768884442226,0.5582750791401018,0.8654086778273613
0.3308729364682341,0.558847286656035,0.8655983990485825
0.33136818409204605,0.5594193691947322,0.8657868335994172
0.33186343171585797,0.5599913276601924,0.86597398297434
0.33235867933966984,0.5605631629542893,0.8661598486613898
0.33285392696348176,0.5611348759767862,0.8663444321422024
0.3333491745872937,0.5617064676253508,0.8665277348920357
0.33384442221110555,0.5622779387955701,0.8667097583798037
0.3343396698349175,0.5628492903809651,0.866890504068105
0.3348349174587294,0.5634205232730052,0.8670699734132489
0.33533016508254126,0.5639916383611228,0.8672481678652886
0.3358254127063532,0.564562636532728,0.867425088868046
0.3363206603301651,0.5651335186732226,0.8676007378591446
0.33681590795397703,0.5657042856660145,0.8677751162700333
0.3373111555777889,0.566274938392532,0.8679482255260181
0.3378064032016008,0.5668454777322378,0.8681200670462882
0.33830165082541275,0.567415904562643,0.8682906422439445
0.3387968984492246,0.5679862197593212,0.8684599525260261
0.33929214607303654,0.5685564241959221,0.8686279992935415
0.33978739369684846,0.5691265187441857,0.8687947839414902
0.34028264132066033,0.5696965042739558,0.8689603078588929
0.34077788894447225,0.5702663816531934,0.8691245724288198
0.3412731365682842,0.5708361517479907,0.8692875790284137
0.34176838419209604,0.5714058154225844,0.8694493290289198
0.34226363181590796,0.5719753735393691,0.86960982379571
0.3427588794397199,0.5725448269589107,0.8697690646883091
0.3432541270635318,0.5731141765399597,0.869927053060423
0.3437493746873437,0.573683423139464,0.8700837902599617
0.3442446223111556,0.5742525676125828,0.8702392776290668
0.3447398699349675,0.5748216108126992,0.8703935165041353
0.3452351175587794,0.575390553591433,0.870546508215847
0.3457303651825913,0.575959396798654,0.8706982540891887
0.34622561280640324,0.5765281412824947,0.8708487554434783
0.3467208604302151,0.577096787889363,0.8709980135923909
0.34721610805402703,0.5776653374639551,0.8711460298439827
0.34771135567783895,0.5782337908492678,0.8712928055007158
0.3482066033016508,0.5788021488866116,0.8714383418594825
0.34870185092546274,0.5793704124156228,0.8715826402116289
0.34919709854927466,0.5799385822742761,0.871725701842981
0.3496923461730866,0.5805066592988969,0.8718675280338641
0.35018759379689846,0.5810746443241737,0.8720081200591323
0.3506828414207104,0.5816425381831704,0.8721474791881861
0.3511780890445223,0.5822103417073383,0.8722856066850024
0.35167333666833417,0.5827780557265285,0.87242250380815
0.3521685842921461,0.5833456810690039,0.8725581718108204
0.352663831915958,0.5839132185614507,0.8726926119408436
0.3531590795397699,0.5844806690289912,0.8728258254407166
0.3536543271635818,0.5850480332951952,0.8729578135476229
0.35414957478739373,0.5856153121820916,0.8730885774934565
0.35464482241120565,0.5861825065101807,0.8732181185048417
0.3551400700350175,0.5867496170984454,0.8733464378031595
0.35563531765882944,0.5873166447643635,0.8734735366045655
0.35613056528264136,0.5878835903239186,0.873599416120014
0.35662581290645323,0.5884504545916117,0.8737240775552798
0.35712106053026516,0.5890172383804735,0.8738475221109772
0.3576163081540771,0.5895839425020747,0.8739697509825866
0.35811155577788895,0.590150567766538,0.8740907653604701
0.35860680340170087,0.5907171149825493,0.8742105664298975
0.3591020510255128,0.5912835849573691,0.8743291553710629
0.35959729864932466,0.5918499784968432,0.8744465333591103
0.3600925462731366,0.5924162964054144,0.8745627015641492
0.3605877938969485,0.5929825394861333,0.8746776611512813
0.36108304152076043,0.5935487085406695,0.8747914132806149
0.3615782891445723,0.5941148043693223,0.8749039591072894
0.3620735367683842,0.594680827771032,0.875015299781495
0.36256878439219614,0.5952467795433907,0.8751254364484898
0.363064032016008,0.5958126604826526,0.8752343702486246
0.36355927963981993,0.5963784713837458,0.8753421023173583
0.36405452726363186,0.5969442130402821,0.875448633785281
0.3645497748874437,0.597509886244568,0.8755539657781314
0.36504502251125565,0.5980754917876157,0.8756580994168163
0.36554027013506757,0.598641030459153,0.8757610358174323
0.36603551775887944,0.5992065030476341,0.8758627760912827
0.36653076538269136,0.5997719103402508,0.8759633213448964
0.3670260130065033,0.6003372531229417,0.8760626726800498
0.3675212606303152,0.6009025321804036,0.8761608311937816
0.3680165082541271,0.601467748296101,0.8762577979784156
0.368511755877939,0.6020329022522772,0.8763535741215756
0.3690070035017509,0.6025979948299643,0.8764481607062061
0.3695022511255628,0.603163026808993,0.8765415588105904
0.3699974987493747,0.6037279989680033,0.8766337695083691
0.37049274637318663,0.6042929120844543,0.8767247938685578
0.3709879939969985,0.6048577669346344,0.876814632955564
0.3714832416208104,0.6054225642936715,0.8769032878292079
0.37197848924462235,0.6059873049355423,0.8769907595447363
0.3724737368684342,0.6065519896330833,0.8770770491528453
0.37296898449224614,0.607116619158,0.8771621576996921
0.37346423211605806,0.6076811942808766,0.8772460862269179
0.37395947973987,0.6082457157711865,0.8773288357716611
0.37445472736368185,0.6088101843973014,0.8774104073665768
0.3749499749874938,0.6093746009265016,0.8774908020398544
0.3754452226113057,0.6099389661249855,0.8775700208152318
0.37594047023511756,0.6105032807578789,0.8776480647120154
0.3764357178589295,0.6110675455892449,0.8777249347450947
0.3769309654827414,0.611631761382094,0.8778006319249606
0.3774262131065533,0.6121959288983924,0.8778751572577216
0.3779214607303652,0.6127600488990728,0.8779485117451189
0.3784167083541771,0.6133241221440431,0.878020696384545
0.378911955977989,0.6138881493921959,0.8780917121690587
0.3794072036018009,0.6144521314014183,0.8781615600874011
0.37990245122561284,0.6150160689286006,0.8782302411240119
0.38039769884942476,0.6155799627296461,0.8782977562590468
0.3808929464732366,0.6161438135594802,0.8783641064683907
0.38138819409704855,0.6167076221720599,0.8784292927236756
0.3818834417208605,0.6172713893203824,0.8784933159922955
0.38237868934467234,0.6178351157564949,0.8785561772374216
0.38287393696848426,0.6183988022315033,0.8786178774180198
0.3833691845922962,0.6189624494955818,0.8786784174888624
0.38386443221610805,0.6195260582979811,0.8787377984005477
0.38435967983992,0.6200896293870385,0.8787960210995106
0.3848549274637319,0.6206531635101861,0.8788530865280424
0.38535017508754377,0.6212166614139598,0.8789089956243024
0.3858454227113557,0.6217801238440089,0.878963749322334
0.3863406703351676,0.6223435515451043,0.8790173485520791
0.38683591795897954,0.6229069452611476,0.8790697942393941
0.3873311655827914,0.6234703057351799,0.8791210873060634
0.3878264132066033,0.6240336337093908,0.879171228669813
0.38832166083041525,0.6245969299251268,0.8792202192443267
0.3888169084542271,0.6251601951229004,0.8792680599392613
0.38931215607803904,0.6257234300423986,0.8793147516602567
0.38980740370185096,0.6262866354224914,0.879360295308955
0.39030265132566283,0.6268498120012409,0.8794046917830107
0.39079789894947475,0.6274129605159097,0.8794479419761074
0.3912931465732867,0.6279760817029693,0.8794900467779705
0.3917883941970986,0.6285391762981088,0.879531007074381
0.39228364182091047,0.6291022450362436,0.8795708237471889
0.3927788894447224,0.6296652886515235,0.8796094976743288
0.3932741370685343,0.6302283078773416,0.87964702972983
0.3937693846923462,0.6307913034463425,0.8796834207838332
0.3942646323161581,0.6313542760904307,0.879718671702603
0.39475987993997,0.6319172265407791,0.8797527833485397
0.3952551275637819,0.6324801555278371,0.8797857565801951
0.3957503751875938,0.6330430637813393,0.879817592252283
0.39624562281140574,0.6336059520303138,0.879848291215694
0.3967408704352176,0.6341688210030898,0.8798778543175086
0.39723611805902953,0.6347316714273068,0.8799062824010083
0.39773136568284145,0.6352945040299222,0.8799335763056905
0.3982266133066534,0.6358573195372196,0.8799597368672802
0.39872186093046524,0.6364201186748171,0.8799847649177417
0.39921710855427717,0.6369829021676755,0.8800086612852945
0.3997123561780891,0.6375456707401063,0.8800314267944211
0.40020760380190096,0.6381084251157796,0.8800530622658841
0.4007028514257129,0.6386711660177327,0.8800735685167341
0.4011980990495248,0.6392338941683776,0.8800929463603264
0.40169334667333667,0.6397966102895094,0.8801111966063293
0.4021885942971486,0.6403593151023141,0.8801283200607379
0.4026838419209605,0.6409220093273768,0.8801443175258877
0.4031790895447724,0.641484693684689,0.8801591898004633
0.4036743371685843,0.6420473688936578,0.8801729376795127
0.40416958479239623,0.6426100356731125,0.8801855619544587
0.40466483241620815,0.6431726947413132,0.8801970634131093
0.40516008004002,0.6437353468159586,0.8802074428396705
0.40565532766383194,0.6442979926141936,0.8802167010147591
0.40615057528764387,0.6448606328526174,0.8802248387154109
0.40664582291145573,0.6454232682472911,0.8802318567150959
0.40714107053526766,0.6459858995137456,0.880237755783726
0.4076363181590796,0.6465485273669894,0.8802425366876698
0.40813156578289145,0.6471111525215161,0.8802462001897614
0.40862681340670337,0.6476737756913123,0.8802487470493126
0.4091220610305153,0.6482363975898655,0.8802501780221234
0.40961730865432716,0.6487990189301712,0.8802504938604938
0.4101125562781391,0.6493616404247414,0.8802496953132337
0.410607803901951,0.6499242627856114,0.8802477831256749
0.41110305152576293,0.650486886724348,0.8802447580396807
0.4115982991495748,0.6510495129520566,0.8802406207936583
0.4120935467733867,0.6516121421793896,0.8802353721225676
0.41258879439719864,0.6521747751165529,0.8802290127579334
0.4130840420210105,0.6527374124733143,0.880221543427855
0.41357928964482243,0.6533000549590108,0.8802129648570157
0.41407453726863436,0.6538627032825559,0.8802032777666964
0.4145697848924462,0.6544253581524473,0.880192482874783
0.41506503251625815,0.6549880202767743,0.8801805808957773
0.41556028014007007,0.6555506903632252,0.8801675725408077
0.41605552776388194,0.656113369119095,0.8801534585176396
0.41655077538769386,0.6566760572512926,0.8801382395306845
0.4170460230115058,0.6572387554663484,0.8801219162810113
0.4175412706353177,0.6578014644704213,0.8801044894663546
0.4180365182591296,0.6583641849693065,0.8800859597811257
0.4185317658829415,0.6589269176684428,0.8800663279164226
0.4190270135067534,0.6594896632729198,0.8800455945600397
0.4195222611305653,0.6600524224874853,0.8800237603964763
0.4200175087543772,0.6606151960165527,0.8800008261069476
0.42051275637818913,0.6611779845642083,0.8799767923693935
0.421008004002001,0.6617407888342182,0.8799516598584893
0.4215032516258129,0.6623036095300362,0.8799254292456529
0.42199849924962485,0.6628664473548108,0.8798981011990562
0.42249374687343677,0.6634293030113924,0.8798696763836352
0.42298899449724864,0.6639921772023402,0.8798401554610948
0.42348424212106056,0.6645550706299302,0.8798095390899244
0.4239794897448725,0.6651179839961621,0.8797778279254009
0.42447473736868435,0.6656809180027657,0.879745022619603
0.4249699849924963,0.6662438733512097,0.8797111238214166
0.4254652326163082,0.6668068507427072,0.8796761321765452
0.42596048024012007,0.6673698508782239,0.8796400483275183
0.426455727863932,0.6679328744584849,0.8796028729137018
0.4269509754877439,0.668495922183982,0.8795646065713046
0.4274462231115558,0.6690589947549805,0.8795252499333888
0.4279414707353677,0.6696220928715269,0.8794848036298784
0.4284367183591796,0.670185217233455,0.8794432682875665
0.42893196598299155,0.6707483685403943,0.8794006445301256
0.4294272136068034,0.6713115474917759,0.8793569329781159
0.42992246123061534,0.6718747547868403,0.8793121342489927
0.43041770885442726,0.6724379911246443,0.8792662489571147
0.43091295647823913,0.6730012572040676,0.8792192777137545
0.43140820410205105,0.6735645537238205,0.8791712211271054
0.431903451725863,0.6741278813824506,0.8791220798022883
0.43239869934967484,0.6746912408783498,0.8790718543413626
0.43289394697348677,0.6752546329097613,0.879020545343333
0.4333891945972987,0.6758180581747868,0.8789681534041571
0.43388444222111056,0.6763815173713932,0.8789146791167542
0.4343796898449225,0.6769450111974198,0.8788601230710136
0.4348749374687344,0.6775085403505853,0.8788044858538014
0.4353701850925463,0.6780721055284944,0.8787477680489695
0.4358654327163582,0.6786357074286453,0.8786899702373627
0.4363606803401701,0.6791993467484363,0.8786310929968261
0.43685592796398204,0.6797630241851726,0.8785711369022142
0.4373511755877939,0.6803267404360738,0.8785101025253973
0.43784642321160583,0.6808904961982801,0.8784479904352712
0.43834167083541775,0.68145429216886,0.8783848011977601
0.4388369184592296,0.6820181290448163,0.8783205353758305
0.43933216608304154,0.6825820075230938,0.8782551935294929
0.43982741370685347,0.683145928300586,0.8781887762158133
0.44032266133066533,0.6837098920741413,0.8781212839889178
0.44081790895447726,0.6842738995405714,0.8780527174000017
0.4413131565782892,0.6848379513966565,0.8779830769973362
0.4418084042021011,0.6854020483391531,0.8779123633262755
0.44230365182591297,0.6859661910648007,0.877840576929264
0.4427988994497249,0.6865303802703288,0.8777677183458431
0.4432941470735368,0.6870946166524633,0.8776937881126594
0.4437893946973487,0.6876589009079338,0.8776187867634697
0.4442846423211606,0.6882232337334805,0.8775427148291512
0.44477988994497253,0.6887876158258605,0.8774655728377052
0.4452751375687844,0.6893520478818549,0.8773873613142651
0.4457703851925963,0.6899165305982761,0.8773080807811039
0.44626563281640824,0.6904810646719738,0.8772277317576405
0.4467608804402201,0.6910456507998425,0.8771463147604457
0.44725612806403203,0.691610289678828,0.877063830303251
0.44775137568784396,0.6921749820059342,0.8769802788969532
0.4482466233116559,0.6927397284782301,0.8768956610496211
0.44874187093546775,0.6933045297928562,0.876809977266503
0.44923711855927967,0.693869386647032,0.8767232280500337
0.4497323661830916,0.6944342997380621,0.8766354138998392
0.45022761380690346,0.6949992697633435,0.8765465353127442
0.4507228614307154,0.6955642974203718,0.8764565927827785
0.4512181090545273,0.6961293834067489,0.8763655868011836
0.4517133566783392,0.6966945284201889,0.8762735178564169
0.4522086043021511,0.6972597331585253,0.8761803864341622
0.452703851925963,0.6978249983197179,0.8760861930173309
0.4531990995497749,0.6983903246018591,0.8759909380860718
0.4536943471735868,0.6989557127031815,0.8758946221177752
0.45418959479739873,0.6995211633220637,0.8757972455870816
0.45468484242121066,0.7000866771570379,0.8756988089658827
0.4551800900450225,0.7006522549067961,0.8755993127233332
0.45567533766883445,0.7012178972701973,0.875498757325853
0.45617058529264637,0.7017836049462742,0.8753971432371347
0.45666583291645824,0.7023493786342395,0.8752944709181477
0.45716108054027016,0.7029152190334934,0.875190740827147
0.4576563281640821,0.7034811268436298,0.8750859534196755
0.45815157578789395,0.7040471027644435,0.8749801091485725
0.4586468234117059,0.7046131474959367,0.8748732084639782
0.4591420710355178,0.7051792617383259,0.874765251813339
0.4596373186593297,0.7057454461920485,0.8746562396414135
0.4601325662831416,0.7063117015577698,0.8745461723902788
0.4606278139069535,0.7068780285363898,0.8744350504993351
0.46112306153076543,0.7074444278290497,0.8743228744053108
0.4616183091545773,0.708010900137139,0.8742096445422687
0.4621135567783892,0.708577446162302,0.8740953613416119
0.46260880440220115,0.7091440666064449,0.8739800252320886
0.463104052026013,0.7097107621717422,0.8738636366397958
0.46359929964982494,0.7102775335606439,0.8737461959881875
0.46409454727363686,0.710844381475882,0.8736277036980779
0.4645897948974487,0.7114113066204772,0.8735081601876471
0.46508504252126065,0.7119783096977462,0.8733875658724474
0.4655802901450726,0.712545391411308,0.8732659211654055
0.4660755377688845,0.7131125524650909,0.8731432264768312
0.46657078539269636,0.7136797935633391,0.8730194822144199
0.4670660330165083,0.71424711541062,0.872894688783258
0.4675612806403202,0.7148145187118305,0.8727688465858296
0.4680565282641321,0.715382004172204,0.8726419560220182
0.468551775887944,0.7159495724973173,0.8725140174891146
0.4690470235117559,0.7165172243930973,0.8723850313818204
0.4695422711355678,0.7170849605658278,0.8722549980922526
0.4700375187593797,0.7176527817221566,0.8721239180099498
0.47053276638319164,0.718220688569102,0.8719917915218741
0.4710280140070035,0.7187886818140597,0.8718586190124196
0.4715232616308154,0.7193567621648099,0.8717244008634127
0.47201850925462735,0.7199249303295239,0.8715891374541214
0.4725137568784393,0.7204931870167708,0.8714528291612559
0.47300900450225114,0.7210615329355248,0.8713154763589748
0.47350425212606306,0.7216299687951718,0.8711770794188908
0.473999499749875,0.7221984953055164,0.8710376387100721
0.47449474737368685,0.7227671131767884,0.8708971545990499
0.4749899949974988,0.7233358231196504,0.8707556274498208
0.4754852426213107,0.7239046258452038,0.8706130576238534
0.47598049024512257,0.7244735220649963,0.8704694454800888
0.4764757378689345,0.7250425124910289,0.8703247913749482
0.4769709854927464,0.7256115978357623,0.8701790956623363
0.4774662331165583,0.7261807788121241,0.8700323586936457
0.4779614807403702,0.7267500561335157,0.8698845808177598
0.4784567283641821,0.7273194305138194,0.8697357623810582
0.47895197598799405,0.7278889026674049,0.8695859037274201
0.4794472236118059,0.7284584733091366,0.8694350051982292
0.47994247123561784,0.7290281431543806,0.8692830671323772
0.48043771885942976,0.7295979129190112,0.8691300898662674
0.48093296648324163,0.7301677833194185,0.8689760737338194
0.48142821410705355,0.7307377550725149,0.868821019066472
0.4819234617308655,0.7313078288957423,0.8686649261931891
0.48241870935467734,0.7318780055070789,0.8685077954404613
0.48291395697848927,0.7324482856250467,0.86834962713231
0.4834092046023012,0.7330186699687178,0.8681904215902936
0.48390445222611306,0.7335891592577217,0.8680301791335083
0.484399699849925,0.7341597542122529,0.8678689000785926
0.4848949474737369,0.7347304555530769,0.8677065847397322
0.4853901950975488,0.7353012640015382,0.8675432334286626
0.4858854427213607,0.7358721802795666,0.8673788464546731
0.4863806903451726,0.736443205109685,0.8672134241246098
0.48687593796898454,0.7370143392150158,0.8670469667428795
0.4873711855927964,0.7375855833192884,0.8668794746114536
0.48786643321660833,0.7381569381468462,0.8667109480298709
0.48836168084042025,0.738728404422654,0.8665413872952419
0.4888569284642321,0.7392999828723041,0.8663707927022507
0.48935217608804404,0.739871674222025,0.8661991645431604
0.48984742371185597,0.7404434791986871,0.8660265031078148
0.49034267133566783,0.7410153985298108,0.8658528086836423
0.49083791895947976,0.7415874329435733,0.8656780815556591
0.4913331665832917,0.7421595831688158,0.8655023220064726
0.4918284142071036,0.7427318499350506,0.8653255303162848
0.49232366183091547,0.7433042339724685,0.8651477067628952
0.4928189094547274,0.743876736011946,0.8649688516217025
0.4933141570785393,0.7444493567850526,0.8647889651657115
0.4938094047023512,0.7450220970240578,0.8646080476655317
0.4943046523261631,0.7455949574619383,0.8644260993893833
0.49479989994997503,0.7461679388323856,0.8642431206031003
0.4952951475737869,0.7467410418698133,0.8640591115701304
0.4957903951975988,0.747314267309364,0.8638740725515417
0.49628564282141074,0.747887615886917,0.8636880038060236
0.49678089044522267,0.7484610883390954,0.8635009055898896
0.49727613806903453,0.7490346854032736,0.8633127781570816
0.49777138569284646,0.7496084078175844,0.863123621759171
0.4982666333166584,0.7501822563209268,0.862933436645362
0.49876188094047025,0.750756231652973,0.8627422230624947
0.49925712856428217,0.751330334554176,0.8625499812550489
0.4997523761880941,0.7519045657657767,0.8623567114651438
0.5002476238119059,0.7524789260298118,0.8621624139325429
0.5007428714357178,0.7530534160891212,0.8619670888946575
0.5012381190595298,0.753628036687355,0.8617707365865459
0.5017333666833417,0.7542027885689813,0.8615733572409194
0.5022286143071536,0.7547776724792937,0.8613749510881433
0.5027238619309655,0.755352689164419,0.8611755183562391
0.5032191095547774,0.7559278393713242,0.8609750592708871
0.5037143571785893,0.7565031238478244,0.8607735740554308
0.5042096048024012,0.7570785433425905,0.8605710629308753
0.5047048524262131,0.7576540986051565,0.8603675261158937
0.505200100050025,0.7582297903859273,0.8601629638268276
0.505695347673837,0.758805619436186,0.8599573762776889
0.5061905952976489,0.7593815865081017,0.8597507636801632
0.5066858429214608,0.7599576923547375,0.8595431262436113
0.5071810905452727,0.7605339377300577,0.8593344641750729
0.5076763381690845,0.7611103233889356,0.8591247776792654
0.5081715857928965,0.7616868500871615,0.8589140669585904
0.5086668334167084,0.76226351858145,0.8587023322131325
0.5091620810405203,0.7628403296294478,0.8584895736406634
0.5096573286643322,0.7634172839897418,0.8582757914366419
0.5101525762881441,0.7639943824218668,0.8580609857942191
0.510647823911956,0.7645716256863128,0.8578451569042371
0.5111430715357679,0.7651490145445337,0.8576283049552322
0.5116383191595798,0.7657265497589543,0.8574104301334383
0.5121335667833917,0.7663042320929786,0.8571915326227861
0.5126288144072036,0.7668820623109976,0.8569716126049077
0.5131240620310156,0.7674600411783975,0.8567506702591365
0.5136193096548275,0.7680381694615669,0.8565287057625096
0.5141145572786393,0.7686164479279053,0.8563057192897702
0.5146098049024512,0.7691948773458314,0.8560817110133682
0.5151050525262632,0.7697734584847901,0.8558566811034635
0.5156003001500751,0.7703521921152613,0.8556306297279256
0.516095547773887,0.7709310790087678,0.8554035570523377
0.5165907953976989,0.7715101199378831,0.855175463239997
0.5170860430215107,0.7720893156762396,0.854946348451915
0.5175812906453227,0.7726686669985372,0.8547162128468221
0.5180765382691346,0.7732481746805505,0.8544850565811664
0.5185717858929465,0.7738278394991377,0.8542528798091179
0.5190670335167584,0.7744076622322483,0.8540196826825669
0.5195622811405703,0.7749876436589318,0.853785465351128
0.5200575287643823,0.7755677845593453,0.8535502279621402
